video_id,label,split,manipulation_family,manipulation_type,n_face_frames,video_score_mode,detector_score,detector_pred,dominant_emotion,mean_valence,std_valence,mean_arousal,std_arousal,max_arousal,emotion_entropy,transition_rate,arousal_variation,neutral_ratio,mean_score_affection,mean_score_amusement,mean_score_anger,mean_score_astonishment_surprise,mean_score_awe,mean_score_bitterness,mean_score_concentration,mean_score_confusion,mean_score_contemplation,mean_score_contempt,mean_score_contentment,mean_score_disappointment,mean_score_disgust,mean_score_distress,mean_score_doubt,mean_score_elation,mean_score_embarrassment,mean_score_emotional_numbness,mean_score_fatigue_exhaustion,mean_score_fear,mean_score_helplessness,mean_score_hope_enthusiasm_optimism,mean_score_impatience_and_irritability,mean_score_infatuation,mean_score_interest,mean_score_intoxication_altered_states_of_consciousness,mean_score_jealousy_&_envy,mean_score_longing,mean_score_malevolence_malice,mean_score_pain,mean_score_pleasure_ecstasy,mean_score_pride,mean_score_relief,mean_score_sadness,mean_score_sexual_lust,mean_score_shame,mean_score_sourness,mean_score_teasing,mean_score_thankfulness_gratitude,mean_score_triumph,y,identity
Celeb-real__id38_0009__995f2d62,real,train,,Celeb-real,98,mean,0.7122254071529118,1,contentment,0.2763377994910035,0.1601523040822295,0.3460880561480437,0.0368367632563907,0.4289349541180663,0.902450170178787,0.3298969072164948,0.0254352540003979,0.7040816326530612,1.3993574797498936,2.8329818127106647,1.7058080824054018,2.056508054538649,0.8421402829033988,-1.0932808494081303,-0.7672596966125527,0.8793126326434466,-0.7737063534405767,0.1484541017182019,3.888736817301536,0.646326266989416,0.2296435632267776,-0.6261192294864022,-0.7936690282456729,3.078511174844236,2.174061097660843,0.7922276536725006,0.631756134483279,0.667731736995736,-0.2869124594999819,1.6960331894913498,1.307298257034652,-0.4007042962677625,0.1307415874028692,0.5225350960176818,-0.7907423851441364,-0.0240622606812691,-0.6277164427601561,1.123297064888234,2.235689585914417,-0.575354626440272,1.5744585048179238,-0.4144770892298951,0.5712345522277209,-0.5671282751219613,-0.7001731061205572,1.0366255263892972,2.186724932826295,-0.4299642245988456,0,id38
Celeb-real__id39_0002__8d39e660,real,train,,Celeb-real,52,mean,0.5573195770848542,1,elation,0.3151129399938305,0.1973747885733949,0.4069106380480239,0.0544035189132609,0.4962106169420555,0.6622337637836941,0.1372549019607843,0.0257116033753729,0.0576923076923076,1.4479264840483663,4.227301109295625,1.037852223102863,2.7918282884817858,1.1181610134931712,-0.2695236412378458,-2.28091937647416,1.4992544479095018,-2.636705797452193,0.3254361886244554,3.658383928812467,0.7714030765570127,0.9869527449974648,-0.6927321303922397,-1.0228248192713811,4.709931059525563,2.603440163227228,-0.4118082179831198,0.0317564732753313,1.3378556301960578,-0.6433968624243369,1.3336817289774234,-0.5323740496085241,0.0609444162020316,-0.2522785308269354,0.8639259854188333,-0.3189455213455053,-0.0281069668439718,-0.2981806603761819,0.1490139961242675,2.41151448740409,-0.4533881851686881,1.256537722853514,-0.1636968346742483,1.4710409182768602,-0.3307813543539781,-0.6300161687227396,0.9697137113947136,2.719826817512512,-0.4700050755189015,0,id39
Celeb-real__id39_0004__33c35a06,real,train,,Celeb-real,47,mean,0.8609455785060183,1,contentment,0.1291319321656443,0.2081951221934885,0.3798272674100112,0.0471386229371218,0.4487513634949822,1.4489856069165552,0.5217391304347826,0.0300686415901603,0.3191489361702128,1.1520965105675636,2.003409312126484,1.4361006680955275,1.9616226439780375,0.815608115906411,0.5744382409339256,-1.084313377420953,0.943850315631704,-0.6937026089810311,0.9858073401958384,2.5997979260505515,1.2045138617779343,1.0921030615238434,0.0638359353897419,0.0109614951813474,2.429449401003249,2.232542205364146,-0.1345525111686042,0.0742701938811769,1.0209853256002386,-0.5978774897595669,0.2230713342098479,0.3466042990380145,1.1011697535819196,0.8393016644614808,0.572479950620773,0.7720113295189878,0.2050234878316838,0.0476400497111868,0.1812302939435269,0.7238687923614014,-0.5035903032155747,0.6022044306105756,0.1006275986103301,1.4457173398200502,-0.1954454335760563,-0.263730322426938,0.7517996322601399,1.6565538543335936,-0.3545224920232245,0,id39
Celeb-real__id39_0007__d3f57761,real,train,,Celeb-real,56,mean,0.7142530641119395,1,astonishment_surprise,-0.0728360489082475,0.1660916395737616,0.3578563475666709,0.1109088263618077,0.5569952037726565,1.3405749164602436,0.509090909090909,0.0729114542163407,0.1964285714285714,-0.0813013703695365,0.3263999159846987,1.6410046560423714,2.6223793732268468,1.1718734885965074,0.1452087153281484,-0.9306876638105938,1.4482069409319334,-0.7015870841486114,0.7319860926696232,1.9169905462435315,1.575865815792765,1.34902373701334,0.7289391455373594,-0.0415395797629441,1.104231977037021,2.242754957505635,0.2624970037556652,0.5028898806444236,1.6247410870024137,-0.1059314289263316,-0.0778625980019569,0.427771654512201,0.4355740206582205,0.7411159106663295,0.6249404549598694,0.5351154953241348,0.1274817766887801,-0.0986978007214409,0.464631906577519,0.4319229370781353,-1.4231796062418394,0.4333535847919328,0.2834664977022579,1.0215373826878411,-0.1128680408000946,-0.4021689391561917,0.4111518380897386,0.7846851646900177,-0.9336300268769264,0,id39
Celeb-real__id3_0001__9ceb5ffd,real,train,,Celeb-real,64,mean,0.6928818947635591,1,amusement,0.1749464302767184,0.0584969647387739,0.4220704589072195,0.0403887275183377,0.4869636183600123,1.211200165820128,0.4285714285714285,0.033236467842366,0.171875,1.498613225761801,3.317692382261157,1.8009045030921698,2.601755129173398,0.7089627999812365,-0.0696089714765548,-0.7025597621686757,1.8650203049182887,-1.024459648411721,0.5295027978718281,2.638302270323038,0.9134394451975822,0.8028686186298728,-0.3615800894331187,0.4295783764100633,3.176803825423121,2.2778691966086626,0.4150251180108171,0.5348107391037047,1.6591932382434609,-0.3267836184240877,0.4425724586471915,1.2026923187077043,-0.5362893603742123,1.719398533925414,0.4608548879623413,-0.2554470244795084,-0.0048335464671254,-0.1650482341647148,0.917809646576643,1.8691453356295824,-0.8246578520629555,0.442322377115488,-0.2270803162828087,0.6620120797306299,-0.3381789922714233,-0.3910182071849704,0.7402851809747517,1.1637608464807272,-0.5298841102048755,0,id3
Celeb-real__id3_0002__761ecc87,real,train,,Celeb-real,72,mean,0.9977925659881698,1,elation,0.3075768798417421,0.1123096392552767,0.395115671881965,0.0327639138259637,0.4567158551976407,0.8938878914360602,0.4507042253521127,0.0304184367526841,0.4166666666666667,1.7604777477681637,3.326052318016688,1.7030063023169837,1.8114377127753365,0.632670231991344,0.0096646596988042,-0.7949547759360738,1.2251419756147597,-0.2577873116566075,0.4118504623572032,3.6844178620311943,0.2784494674868054,0.7782303235597081,-1.2167875077575443,0.2333625782695081,3.749351571003596,1.607285562488768,0.3515782524935073,-0.001165693004926,0.8873762902286317,-0.502671474383937,1.6107408569918735,1.1376019592086477,0.9424017551872466,2.42988085332844,0.5960941000117196,-0.0424965752495659,0.1136069869001706,-0.3186165706978904,1.127333836423026,1.5118739613228374,-0.1999802051319016,1.3675026728047266,-0.4084203971756829,1.1697848306761849,-0.3875908123122321,-0.3078554140196906,0.9407059413691362,2.257314140597979,0.0339166360596815,0,id3
Celeb-real__id3_0005__7f0fa90a,real,train,,Celeb-real,67,mean,0.9946812329007618,1,contentment,0.255329159673998,0.1358544529825923,0.4097398085367539,0.0395662565176406,0.4979043128244854,1.1329654113333634,0.3484848484848485,0.0316430651761057,0.4328358208955223,1.6934612749227838,3.318351092623241,2.015165232900363,1.8550518697767115,0.5455592657203105,-0.1589970090496006,-0.5716794795954405,1.4823422173955547,-0.8999464538559985,0.6378534854348026,3.496543451921264,0.1103214327968768,0.8293739130247885,-1.2929935893460889,-0.1145948708724619,3.4392161244776718,1.880403273141206,0.5093920896691617,0.1943493903572879,0.9718332424092648,-0.5461777404173097,1.140663362261075,1.5009437657114286,0.5696827822656774,1.7814940231949536,0.4520484538220647,-0.0325791577794658,0.0390158491348152,-0.2649506650753875,0.9499391317367554,1.6327372922826169,-0.5943636258146656,1.1287066980974,-0.5037076998112807,1.3124466422778458,-0.4442533975216879,-0.3516825464234423,0.9904943335412154,1.7392602447253556,-0.0778309120171105,0,id3
Celeb-real__id40_0006__32ec46ab,real,train,,Celeb-real,53,mean,0.5321633517390715,1,contentment,0.1473755543030675,0.1341701263498161,0.400972571782,0.044809454718555,0.4849223360311488,0.6453250107933447,0.25,0.042002361209438,0.7358490566037735,0.7428356009834217,1.062160055592375,2.2729711959946832,2.972569094513947,1.709508886877096,-0.5772707934649486,-0.3754801283467491,0.5317535557836857,-0.2018172769051677,0.7302674212545719,3.422118492846219,0.3590279030350019,0.7540335643966243,-0.6377195320882887,0.0863495483151021,1.4941830410147614,1.465362843477501,0.5261465662141454,0.1936667893292769,1.0052874853026192,-0.1408018784702948,1.2597485162177176,1.3635862390950042,-0.2139552404295723,1.105758253976984,0.461239606704352,-0.1719732397007492,0.2411009939211719,-0.3747987409807601,1.1249695454003676,2.060165064514808,-1.0906246858385371,0.5522861413235934,-0.1736391760268301,0.8731455937871393,-0.4722515445835185,-0.7284699532220948,0.4794893574039891,1.1395362143246632,-1.358496238600533,0,id40
Celeb-real__id40_0009__468be181,real,train,,Celeb-real,53,mean,0.4802657971685787,0,contentment,0.4076587307245363,0.0830341853673021,0.4455615753246412,0.0188923371191914,0.4976584978739191,0.6915443304065232,0.3076923076923077,0.016580429692135,0.5283018867924528,1.780095801038562,2.9874769314280094,1.949065408616696,2.7282421948774807,1.7464063459972166,-0.3321572744621421,-1.3091674953136805,-0.8283491696951524,-1.6056935652247015,1.085895835228686,4.535899153295553,0.0091295557202033,0.3791458078150479,-1.8338415532741907,-0.8917839133514548,4.492949940123648,0.8900546026679704,0.0473480424580146,-0.4140254247863337,0.5669194842284581,-0.770706222867066,1.5195196372158122,0.4640944161505069,0.4040799410838001,0.0850614809765006,0.7381277646658555,-0.4268100711534608,0.0911360180602883,-0.243083710940379,0.3839262498999541,3.098437507197542,0.3427788812034535,0.6243778242255157,-0.4688726449912449,2.1954258320466526,-0.7034467335017223,-0.956541324561497,0.8549756964422622,1.368841607615633,-0.9566904491973374,0,id40
Celeb-real__id41_0003__9cf548e2,real,test,,Celeb-real,56,mean,0.6911722906765395,1,astonishment_surprise,0.123314320919847,0.2162100520061607,0.4408550323303574,0.0539996491346715,0.5380275044509825,1.3103723695509455,0.4545454545454545,0.0377218537389866,0.1071428571428571,0.2161611728370189,0.5019802067961011,1.517606224332537,3.21234883580889,2.047033503651619,0.2707698291965893,-1.4785601879869188,1.2986372549618994,-0.9479817630989212,1.2780818811484749,1.804058117525918,0.710920016680445,1.516100721699851,-1.1615298137600931,0.164517644526703,2.152179560491017,1.117134259215423,-0.0780394737209592,-0.1978182872491223,1.0683760621717997,-0.7502348337854657,0.5492552125028202,0.697631618806294,1.4448790422507696,2.141927043242114,1.096343541783946,0.6739579354013715,0.0335666154112134,0.0398752753223691,0.5339453241654805,0.983124231653554,-0.886450628350888,0.5426127218774387,-0.3382113458854811,2.6091746666601727,-0.4613078055637223,-0.5051284517560687,1.1373203439371926,1.7215148359537125,-0.5967387248362813,0,id41
Celeb-real__id41_0006__b2c84306,real,test,,Celeb-real,54,mean,0.9179771299715396,1,astonishment_surprise,0.1035531987049486,0.1148147133426695,0.4123960908676089,0.0651071347306089,0.5552932173997462,1.432872083944502,0.4716981132075472,0.0527830996777132,0.0555555555555555,-0.0287646866507,-0.2882923439696983,1.36774977489754,3.002659378228364,2.3184207986902305,0.5475578893114019,-1.1014101582544822,0.9634866725515436,0.1606497323071515,1.3542688687642417,1.2878088531670746,1.1182224286927118,1.1241251296467252,-0.5657419992817773,0.3269924626306251,1.577134977888178,1.0325975009688624,-0.2737015814485925,-0.2843594197873716,0.9979830229723896,-0.6119958934960542,0.7240601435855583,0.8120934400293562,1.637516110031693,2.584852117079276,0.9493122465080686,0.889978168187318,0.1787478316713262,0.0965911116864946,0.5090997285313077,0.7708152013796347,-0.3985690565572845,0.6858559725461183,-0.0301828395437311,2.210992828563408,-0.3279242813587188,-0.3687379878980142,1.1691306211330272,1.753173362325739,-0.3000799262965167,0,id41
Celeb-real__id41_0007__0653214a,real,test,,Celeb-real,56,mean,0.6873991628194095,1,elation,0.2389407171627506,0.0956465201527995,0.4310160179189074,0.046232600438372,0.5288125351758219,1.2684646571324114,0.5454545454545454,0.0299459550074162,0.2142857142857142,1.1466565334371157,2.078136201415743,1.5239441777978624,3.1784210417951857,2.212424350636346,0.0983528420329094,-1.434274717101029,1.4311612620949743,-0.8827495899583612,1.1477412368570057,3.0004559797900066,0.7356861105987004,1.0693569534591263,-1.1544211903320891,-0.0428087898929204,3.17842561006546,1.4337724585618292,-0.3756402156515313,-0.4015921513949121,1.379445880651474,-0.5532623103686741,0.7983437872358731,0.2958083621093205,1.7170602775045805,2.3864422163793018,1.274542283798967,0.3938924904380526,0.4570933899709156,-0.105308826480593,0.7618985325098038,1.6701698367084776,-0.5421919484755823,0.3409720914704459,-0.1017545802252633,3.008499958685466,-0.3697784181152071,-0.585289233497211,1.0781308625425612,2.623158190931593,-0.9280340261757374,0,id41
Celeb-real__id41_0009__7853942d,real,test,,Celeb-real,53,mean,0.943052996160849,1,astonishment_surprise,0.0690689388221065,0.1587070361731294,0.4036608674876809,0.0666924840496721,0.545243309310869,1.3192342490930686,0.5192307692307693,0.0466669298463949,0.0377358490566037,0.2435505468890352,1.1884886993552155,1.0958628946880125,3.031686503932161,1.7434128657826835,0.8826123824659383,-1.9037027583931976,1.838792951601856,-0.8991403540350357,1.4390759288140065,1.2344734421316184,1.5309512165357482,1.5830646640849564,0.154239091670738,0.6211137140415749,2.7966466939674235,1.5861727629067763,-0.6905959945804668,-0.1323001452212063,1.5957892323439975,-0.263011485900519,0.0919627378571708,0.0836923605990859,1.2270843791511823,1.8570155456381023,1.4235332349561296,0.8326194691208174,0.0800573229789733,0.1835939130693111,0.6076492228597965,0.9024082321041036,-0.9611642509698868,0.5117918522852771,0.2206168512128434,2.095780311890368,-0.0826249583712163,-0.3731020430348954,1.0878635003881634,2.343075495845867,-0.7689268161665719,0,id41
Celeb-real__id42_0000__6168cba3,real,train,,Celeb-real,58,mean,0.2677097214819414,0,elation,0.166557266266612,0.0783545448259239,0.4955997381541009,0.0286228122715169,0.558676475011526,1.1240947706166096,0.5263157894736842,0.02280030274727,0.0,0.9867863701335317,3.681782033936731,1.6560884097526811,2.8921586501187293,1.5703094745504445,0.4081306395859554,-1.5943249042691856,1.7401314357231403,-1.9137637779630463,1.2225192970242993,0.7130616081172022,0.7112719642704931,1.6231015704829117,-0.8650431507106485,0.4039906015426948,3.947499528013427,1.7371004388250153,-1.0951999519983755,-0.3610474272020932,1.5272164005657722,-0.4543558400252769,-0.2923807090726392,0.1799316190440079,1.5347111523151398,2.105869987915302,1.263357294016871,1.0955762678179248,0.0708360240377228,0.2651971568321359,0.7967317453746138,2.1339802002084665,-0.8133073402889843,0.7030443353899594,-0.0502383195120712,3.1656863463336022,-0.2198869503777602,-0.3827560117532467,1.1144177389555965,1.0356734991073608,-0.5186741583306214,0,id42
Celeb-real__id42_0002__14b1cf34,real,train,,Celeb-real,53,mean,0.8881963844990955,1,elation,0.3419300638770918,0.1876304185048553,0.4328673370972021,0.0325383356682143,0.4866796535236476,0.5812810039937117,0.2115384615384615,0.0287784223168252,0.0377358490566037,1.847118724067256,4.1492166091810985,1.764664188870844,1.427139032561824,0.6742171543949055,0.0556320311888208,-1.2551474233843245,-0.0276115851582221,-1.7934739499721888,1.16299868979544,3.306679572699205,-0.0421109424447113,0.7855001271895643,-1.900789886713028,-0.6704749477640638,4.705281727718857,1.1770493410668283,-0.4182924345697997,-0.299214113433406,0.2523841273109868,-0.8796226899578886,0.4263695197285346,0.875131109975419,1.5640530766181229,0.4804815742767082,0.8951497629003705,0.8539243666630871,0.049202320710668,0.0995034440508428,0.5813706843358166,2.354346111135663,-0.0704808027114508,1.3699257936117784,-0.4746542123128783,3.1348349688188084,-0.6136258267006784,-0.4589819328964881,1.3158067341120738,2.1690707206726074,-0.0737878607129151,0,id42
Celeb-real__id43_0001__fd0241c3,real,val,,Celeb-real,57,mean,0.4603860180890351,0,elation,0.3040094600219385,0.083966692657863,0.4504573503839986,0.025068642489576,0.5028244253343572,0.1520053108342029,0.0714285714285714,0.0215682256677206,0.0350877192982456,1.8247260587257248,4.299682792864348,1.3044679729562056,3.09066319047359,1.5262823523136608,0.194623727547495,-2.056496435090115,1.70355326669258,-1.6532976491409437,0.8401864139657271,3.62396196106024,0.5380719816475584,0.9067404102860837,-1.1452238444696392,-0.5090831265899173,5.130325087329798,2.223641922599391,0.0149563037904731,-0.0153008762158845,1.7686715084209776,-0.367588550375219,0.6271208535160935,-0.0867440052199782,1.1533381416086566,0.7405157755864294,1.1864682498731112,-0.0711588639962045,0.2030119885478103,-0.1446674392934431,0.6771412836877924,2.397027373313904,-0.6456173966851151,0.3990281987608525,-0.0871616790169163,2.685471116450795,-0.2645522554715474,-0.7132899280180011,1.0285210165015437,1.856120741158201,-1.2285128371757374,0,id43
Celeb-real__id43_0005__5d8ad40e,real,val,,Celeb-real,56,mean,0.7665841447389019,1,elation,0.1405506477833824,0.1715854440785826,0.4603142287872593,0.0463013779933853,0.5437941436321014,1.0168620840122604,0.3454545454545454,0.0499865240281095,0.0,1.2992525952202931,2.1858758394207274,1.281675887959344,3.0547167105334148,1.6892400277512414,-0.1038190296718052,-1.8912688280854903,1.8320210075804169,-1.2157210462859698,0.9265768506697246,1.6239542258637292,1.282692245074681,1.2092444290007864,-0.3575168675077813,-0.1441804304985063,3.3689741577420915,2.477460741996765,-0.1698839126287826,0.0084731626723493,1.5076197343213218,-0.536834258053984,-0.2250026006783758,0.2107219951493399,1.717065165085452,1.766071741070066,0.5750487212623868,0.7279408989208085,-0.022608747439725,-0.2645886497838156,0.616953717810767,0.675917272056852,-0.8241159319877625,0.6376501247286797,-0.096394915665899,2.4262431306498398,-0.3383383144225393,-0.6095715314149857,1.0130789748259954,0.6947310226304191,-1.1363239314939295,0,id43
Celeb-real__id43_0006__33432f36,real,val,,Celeb-real,54,mean,0.7917207399452174,1,disappointment,-0.1520922464205352,0.1100323087121043,0.3918132156349007,0.0407238078612496,0.4803881578481374,0.8602738630521074,0.4150943396226415,0.037335904906389,0.0,-0.0748417907290988,0.4984902894055402,1.2300622176240992,3.223824350922196,2.2056632571750217,1.1289843442263428,-1.734302947918574,1.9835517892131096,-0.7065545756507803,1.2170541926666545,-0.0105958382288614,3.3158176651707403,1.8699916060324069,1.405789924164613,0.7120785467602588,1.6392672061920166,2.546351781597844,-0.9500140202818094,0.184807198467078,2.1821110535551003,0.0846541231429135,-0.4744473695755005,0.2787916914180473,1.2205420776649758,1.2835930977706556,1.1084260234126335,1.4498435457547505,0.206132819255193,0.0285989553840072,0.7103208369678922,-0.3722544511159261,-1.4810510785491378,0.0869457048398477,0.8095233031996975,2.015785625687352,0.147909273703893,-0.3761218377837428,0.6706170803970761,0.7444362044334412,-1.9642408203195645,0,id43
Celeb-real__id43_0007__b72c39d0,real,val,,Celeb-real,53,mean,0.6823353312277006,1,elation,0.3775178314157337,0.1597700623256726,0.4328075205440574,0.0279575773919864,0.5050505944884144,0.6982585118118485,0.1538461538461538,0.0200578279325831,0.0,1.9574051015781904,4.20555149834111,0.99761715025272,3.0077562017260857,1.65032319527752,-0.4415762975530804,-2.2624379823792657,1.2457357048988342,-2.5076732286867105,0.2804393026064027,3.3599707248075954,0.492249644027566,0.2982259089092038,-1.2827831745710012,-1.1139501321990537,4.876890344439812,1.5181072984101638,-0.9219529918342266,-0.488812690635897,1.6534258633289698,-0.7260761322840205,2.082750862499453,-0.3846966444321398,1.569862207151809,0.8892947730590712,1.4636800086723183,-0.3367249065974973,0.2894365798752263,-0.518540159711298,0.5391414120512189,2.552530458513296,0.0617469388921305,1.5232895770162906,-0.2998018500939855,2.731205555627931,-0.5985551150339954,-0.7716898052197583,1.2987989850764006,3.211140641626322,-0.310523399204578,0,id43
Celeb-real__id44_0000__e7d85637,real,test,,Celeb-real,51,mean,0.2151564505389508,0,astonishment_surprise,-0.0011510629609724,0.1637677734387648,0.4133727366407166,0.0502467760417007,0.5187410889838416,0.7178335587281116,0.32,0.0386282354009758,0.0784313725490196,0.4205345920487946,0.9122700808094996,1.8371355930964155,3.2229701257219503,1.2581180217219334,-0.175855561798694,-0.7109295556358263,1.1216759810260697,-0.6953577691433477,0.9161204824260636,1.9500184970743517,0.7833340425117343,1.1140615472606583,0.0164415100041557,0.5203664302825928,0.9804762368108711,1.213150662534377,0.522824268276785,0.209282999529558,1.8898840044059009,-0.4499119496813007,0.0670058961008109,0.8372408326934365,0.2939754408948561,2.1349237099582075,0.9755726293021556,0.2688971091719234,0.2493844184221006,-0.1647975725286147,0.9763004078584558,0.6527522346552681,-0.8321673288649204,0.1846389197835735,-0.0445175743570514,1.38784687425576,-0.2215739967776279,-0.5616612948623358,0.4940392988569596,0.9191624533896352,-0.7530358667467155,0,id44
Celeb-real__id44_0004__d999d2a1,real,test,,Celeb-real,56,mean,0.8895026532533977,1,astonishment_surprise,0.3817860165819379,0.1479327595954432,0.4080822837892106,0.0503502691734855,0.5321704110349534,1.3310633970525436,0.4727272727272727,0.0449276307457586,0.1607142857142857,1.6847350682531084,3.725568562746048,0.9827775252716882,3.0968927230153764,1.4446448045117517,-0.6317792981863022,-1.6724034728748458,0.4420279030288969,-1.1575446001120977,0.0031825687204088,3.398368407573019,0.3642785719462803,-0.0075067217860903,-0.1557777542620897,-0.1249376269323485,3.644616278154509,0.8848890598331179,-0.2335457832419446,0.2676389957112925,1.3863411279661315,-0.6510802305170468,1.1399884117501122,-0.627981207200459,0.8905263511197907,1.4554093884570258,0.8890117130109242,-0.5358817960534777,0.4407709762454033,-0.458420632140977,0.3878485858440399,2.271681383252144,0.1471874676644802,1.1673475046242987,0.1786800867744854,1.215406324182238,-0.4382250128047807,-0.6646440231374332,0.976461300360305,2.026108147842544,0.0869200394621917,0,id44
Celeb-real__id44_0005__9170560b,real,test,,Celeb-real,56,mean,0.801060961692461,1,astonishment_surprise,-0.057414494100841,0.2050464280179375,0.3195793978277831,0.0967917374260968,0.5424840629551413,1.1202717375668412,0.509090909090909,0.0759937385212261,0.1785714285714285,-0.184420217360769,0.5014723762869835,1.3674944362470085,3.0065455649580275,1.504245049187115,-0.514382826430457,-1.0894797997815269,1.4186419578535217,-0.8593872886683259,0.4812268508332116,2.4047687500715256,1.977836636560304,0.8802348705274718,1.093239966513855,-0.0811371483973094,0.9565747529268264,1.798234918287822,0.4132860750957791,0.5615894129233701,1.992774306663445,0.4498397197042192,0.0818911812135151,0.4121675959655216,-0.0442656406334468,-0.0377023092338017,0.6917517983487674,-0.174537364925657,0.1436935918671744,-0.4441746750048229,1.0657155130590712,0.6077098963516099,-0.8132080997207335,0.8966465070843697,0.4749728664755821,0.8032476114375251,-0.228043540247849,-0.5377681627869606,0.440565639840705,0.9576719786439624,-0.9415073059499264,0,id44
Celeb-real__id45_0001__9265e652,real,train,,Celeb-real,43,mean,0.8138989903206049,1,astonishment_surprise,-0.1172685566987608,0.126500145784351,0.336629101976125,0.0446368702698346,0.4325880800494022,1.6013872364247057,0.5952380952380952,0.030847238153426,0.1162790697674418,-0.1789115986158681,-1.4020502345506536,1.2833963604860528,1.870576315147932,0.938071469927943,1.2302467407182205,-0.7070874890615774,0.4434303086857463,0.7978097484555355,1.5651492573494137,1.0257395977197692,1.0880391098732172,1.118557681871015,0.3009769394993782,0.7285545026493627,-0.1142442448194636,1.174204479816348,-0.2388756593126197,0.3126925680526467,1.088716627553452,-0.049993380557659,-0.2399316513261129,0.6528572426285855,1.7220055654991504,1.200127080429432,0.8024331885714864,1.366811035677444,0.2701106071472168,0.491520274517148,0.7173541146655416,0.1772058675455492,-0.4998507763064185,0.4353048551914303,0.473926305770874,1.958681436472161,0.1252899239229601,0.0088109519592551,0.8153807306012442,0.770457384198211,-0.2884351895299069,0,id45
Celeb-real__id45_0003__7a35f091,real,train,,Celeb-real,53,mean,0.4421786318954853,0,contentment,0.0261978224327984,0.1092484530538454,0.4422477015753425,0.0283635888549432,0.505830317315356,1.230142704997486,0.5192307692307693,0.0290629704366269,0.4716981132075472,0.3321213452321178,0.5995459601564227,2.4534410575650774,2.3065941693647853,0.9688194607788662,0.2036705421951581,-0.1616483105803435,-0.2122194114721046,-0.0305972065565721,2.2553820250169285,2.745428834321364,-0.054759070558368,1.4075933379947014,-1.6085560794146556,0.3487609920074355,0.9490402712012236,0.339383120806712,0.3332682865900251,-0.4302744651740452,0.621490552740277,-0.9535068374759746,0.1816536199371769,2.094578783467131,0.8597552315244135,2.634742687333305,0.406616321149862,1.2638479583668258,0.0646125010724337,0.2862794388015315,0.8620876051344961,1.1119963223079463,0.3292569484350816,-0.183543158027361,-0.4423156290684106,1.7329767087720476,-0.4617277912373813,-0.4942681733167396,0.6258532781645937,0.6112133152080033,-0.0872269908212265,0,id45
Celeb-real__id46_0000__93f42a4a,real,train,,Celeb-real,56,mean,0.908552362982716,1,contentment,0.299074457340545,0.1389891864252745,0.4177238627906064,0.0469463306736176,0.4994823563189988,0.930564603720755,0.0909090909090909,0.0205668881884274,0.4821428571428571,1.5745408300842558,2.1480845415166447,1.871954702905246,2.1963832697698047,0.9475739576986858,-0.2629112920590809,-1.0303729346820287,-0.1241616585424968,-0.7820457677756038,1.3470990572656905,4.127996238214629,0.0830700610365186,0.4672640774931226,-1.9513631186314992,-0.9034829013315696,4.024633931262152,0.975094952753612,0.4445701978235905,0.1614896953105926,0.380977383681706,-0.5086105561682156,0.9006236344575882,1.08810885569879,2.050573374543871,0.3843648582696914,1.0380017501967294,0.4796060398221016,0.0045667961239814,-0.1068591369049889,0.6796438885586602,2.1740573048591614,-0.1027090496250561,0.6665062042219299,-0.4943508143935884,3.494017000709261,-0.6391987960253444,-0.6493689502988543,1.2186303724135672,0.9213907569646836,-0.3355830471430506,0,id46
Celeb-real__id46_0006__27fde28d,real,train,,Celeb-real,56,mean,0.9587333338069064,1,sexual_lust,-0.0046905209426344,0.1740945042199677,0.462130645901623,0.0579765474262754,0.5616927039979613,1.1576497222256392,0.4545454545454545,0.0484364963497071,0.0,-0.1993695886007377,0.6932207782353673,2.6301471292972565,2.4569097459316254,1.3672722024577004,0.1163994457040514,-1.281617091170379,0.7968506972704615,-1.5785287299326487,2.074326951588904,1.4334612424884523,0.5904632295880999,1.7223806817616736,-0.6955495905131102,-1.0384966689827186,2.58238621694701,1.177554878805365,0.3405987383864288,0.2574356278138501,0.915963912648814,-0.0410948491522244,-0.3867982178926468,1.4265073090791702,1.2896366491913795,-0.2342538453106369,1.390897159065519,1.0127145871520042,-0.0270369404128619,0.1321623069899422,1.6026934321437565,1.2712499925068446,-0.7933811784854957,0.4031229178820337,-0.2348455265164375,3.4276001368250166,-0.1594300387161118,-0.6049136519432068,0.8209952584334782,0.5934044952903476,-0.7606486390743937,0,id46
