video_id,label,split,manipulation_family,detector_score
Celeb-real__id3_0001__9ceb5ffd,real,train,nan,0.30578863620758057
Celeb-real__id3_0001__9ceb5ffd,real,train,nan,0.4578935503959656
Celeb-real__id3_0001__9ceb5ffd,real,train,nan,0.25664022564888
Celeb-real__id3_0001__9ceb5ffd,real,train,nan,0.5505629181861877
Celeb-real__id3_0001__9ceb5ffd,real,train,nan,0.4878063201904297
Celeb-real__id3_0001__9ceb5ffd,real,train,nan,0.3225626051425934
Celeb-real__id3_0001__9ceb5ffd,real,train,nan,0.13514161109924316
Celeb-real__id3_0001__9ceb5ffd,real,train,nan,0.2223261594772339
Celeb-real__id3_0001__9ceb5ffd,real,train,nan,0.6457054018974304
Celeb-real__id3_0001__9ceb5ffd,real,train,nan,0.6306989789009094
Celeb-real__id3_0001__9ceb5ffd,real,train,nan,0.6422843933105469
Celeb-real__id3_0001__9ceb5ffd,real,train,nan,0.38875824213027954
Celeb-real__id3_0001__9ceb5ffd,real,train,nan,0.8280390501022339
Celeb-real__id3_0001__9ceb5ffd,real,train,nan,0.5704910755157471
Celeb-real__id3_0001__9ceb5ffd,real,train,nan,0.3843763470649719
Celeb-real__id3_0001__9ceb5ffd,real,train,nan,0.2553122043609619
Celeb-real__id3_0001__9ceb5ffd,real,train,nan,0.47948411107063293
Celeb-real__id3_0001__9ceb5ffd,real,train,nan,0.24073226749897003
Celeb-real__id3_0001__9ceb5ffd,real,train,nan,0.23656313121318817
Celeb-real__id3_0001__9ceb5ffd,real,train,nan,0.30330219864845276
Celeb-real__id3_0001__9ceb5ffd,real,train,nan,0.18632911145687103
Celeb-real__id3_0001__9ceb5ffd,real,train,nan,0.4915989935398102
Celeb-real__id3_0001__9ceb5ffd,real,train,nan,0.7163186073303223
Celeb-real__id3_0001__9ceb5ffd,real,train,nan,0.5272175073623657
Celeb-real__id3_0001__9ceb5ffd,real,train,nan,0.4734831750392914
YouTube-real__00287__fc4b8832,real,train,nan,0.8068798780441284
YouTube-real__00287__fc4b8832,real,train,nan,0.7351118922233582
YouTube-real__00287__fc4b8832,real,train,nan,0.40272924304008484
YouTube-real__00287__fc4b8832,real,train,nan,0.35495448112487793
YouTube-real__00287__fc4b8832,real,train,nan,0.37622684240341187
YouTube-real__00287__fc4b8832,real,train,nan,0.7107319831848145
YouTube-real__00287__fc4b8832,real,train,nan,0.47015315294265747
YouTube-real__00287__fc4b8832,real,train,nan,0.5749125480651855
YouTube-real__00287__fc4b8832,real,train,nan,0.15647420287132263
YouTube-real__00287__fc4b8832,real,train,nan,0.33852648735046387
YouTube-real__00287__fc4b8832,real,train,nan,0.3103715181350708
YouTube-real__00287__fc4b8832,real,train,nan,0.6210665702819824
YouTube-real__00287__fc4b8832,real,train,nan,0.17376697063446045
YouTube-real__00287__fc4b8832,real,train,nan,0.548957347869873
YouTube-real__00287__fc4b8832,real,train,nan,0.3270399272441864
YouTube-real__00287__fc4b8832,real,train,nan,0.9305140376091003
YouTube-real__00287__fc4b8832,real,train,nan,0.5239369869232178
YouTube-real__00287__fc4b8832,real,train,nan,0.31083592772483826
YouTube-real__00287__fc4b8832,real,train,nan,0.17580798268318176
YouTube-real__00287__fc4b8832,real,train,nan,0.7897477149963379
YouTube-real__00287__fc4b8832,real,train,nan,0.12488999217748642
YouTube-real__00287__fc4b8832,real,train,nan,0.5434474349021912
YouTube-real__00287__fc4b8832,real,train,nan,0.15174534916877747
YouTube-real__00287__fc4b8832,real,train,nan,0.418185293674469
YouTube-real__00287__fc4b8832,real,train,nan,0.12727032601833344
YouTube-real__00287__fc4b8832,real,train,nan,0.5234851837158203
YouTube-real__00287__fc4b8832,real,train,nan,0.28991958498954773
YouTube-real__00287__fc4b8832,real,train,nan,0.18556596338748932
YouTube-real__00287__fc4b8832,real,train,nan,0.6850791573524475
YouTube-real__00287__fc4b8832,real,train,nan,0.8902820944786072
YouTube-real__00287__fc4b8832,real,train,nan,0.8482156991958618
YouTube-real__00287__fc4b8832,real,train,nan,0.8916974663734436
YouTube-real__00287__fc4b8832,real,train,nan,0.897996187210083
YouTube-real__00287__fc4b8832,real,train,nan,0.7314385175704956
YouTube-real__00287__fc4b8832,real,train,nan,0.24191585183143616
YouTube-real__00287__fc4b8832,real,train,nan,0.7009813785552979
YouTube-real__00287__fc4b8832,real,train,nan,0.766456127166748
YouTube-real__00287__fc4b8832,real,train,nan,0.9688998460769653
YouTube-real__00287__fc4b8832,real,train,nan,0.7130840420722961
YouTube-real__00287__fc4b8832,real,train,nan,0.7615984678268433
YouTube-real__00287__fc4b8832,real,train,nan,0.6617926359176636
YouTube-real__00287__fc4b8832,real,train,nan,0.5502492785453796
YouTube-real__00287__fc4b8832,real,train,nan,0.48524755239486694
YouTube-real__00287__fc4b8832,real,train,nan,0.8581317067146301
YouTube-real__00287__fc4b8832,real,train,nan,0.519202709197998
YouTube-real__00287__fc4b8832,real,train,nan,0.7694031596183777
YouTube-real__00287__fc4b8832,real,train,nan,0.08078307658433914
YouTube-real__00287__fc4b8832,real,train,nan,0.8248655796051025
YouTube-real__00287__fc4b8832,real,train,nan,0.8547648787498474
YouTube-real__00287__fc4b8832,real,train,nan,0.7953435778617859
YouTube-real__00287__fc4b8832,real,train,nan,0.34824076294898987
YouTube-real__00287__fc4b8832,real,train,nan,0.9041707515716553
YouTube-real__00287__fc4b8832,real,train,nan,0.42085450887680054
YouTube-real__00287__fc4b8832,real,train,nan,0.5113586783409119
YouTube-real__00287__fc4b8832,real,train,nan,0.7863726019859314
YouTube-real__00287__fc4b8832,real,train,nan,0.979682207107544
YouTube-real__00287__fc4b8832,real,train,nan,0.8801109790802002
YouTube-real__00287__fc4b8832,real,train,nan,0.1450873166322708
YouTube-real__00287__fc4b8832,real,train,nan,0.37648481130599976
YouTube-real__00287__fc4b8832,real,train,nan,0.8931698799133301
YouTube-real__00287__fc4b8832,real,train,nan,0.4014696776866913
YouTube-real__00287__fc4b8832,real,train,nan,0.7958651185035706
YouTube-real__00287__fc4b8832,real,train,nan,0.5404605269432068
YouTube-real__00287__fc4b8832,real,train,nan,0.5539435744285583
YouTube-real__00287__fc4b8832,real,train,nan,0.8714781999588013
YouTube-real__00287__fc4b8832,real,train,nan,0.7020217776298523
YouTube-real__00287__fc4b8832,real,train,nan,0.5325915217399597
YouTube-real__00287__fc4b8832,real,train,nan,0.8449305295944214
YouTube-real__00287__fc4b8832,real,train,nan,0.8314100503921509
YouTube-real__00287__fc4b8832,real,train,nan,0.6986613869667053
YouTube-real__00287__fc4b8832,real,train,nan,0.7959635853767395
YouTube-real__00287__fc4b8832,real,train,nan,0.7200967669487
YouTube-real__00287__fc4b8832,real,train,nan,0.5692371726036072
YouTube-real__00287__fc4b8832,real,train,nan,0.9742039442062378
YouTube-real__00287__fc4b8832,real,train,nan,0.8124104142189026
YouTube-real__00287__fc4b8832,real,train,nan,0.4984332323074341
YouTube-real__00287__fc4b8832,real,train,nan,0.5379163026809692
YouTube-real__00287__fc4b8832,real,train,nan,0.83329176902771
YouTube-real__00000__5e10c2a6,real,train,nan,0.5904352068901062
YouTube-real__00000__5e10c2a6,real,train,nan,0.677802324295044
YouTube-real__00000__5e10c2a6,real,train,nan,0.9738557934761047
YouTube-real__00000__5e10c2a6,real,train,nan,0.8009286522865295
YouTube-real__00000__5e10c2a6,real,train,nan,0.8758379817008972
YouTube-real__00000__5e10c2a6,real,train,nan,0.9521716833114624
YouTube-real__00000__5e10c2a6,real,train,nan,0.7194122672080994
YouTube-real__00000__5e10c2a6,real,train,nan,0.8391408920288086
YouTube-real__00000__5e10c2a6,real,train,nan,0.9653470516204834
YouTube-real__00000__5e10c2a6,real,train,nan,0.9793092012405396
YouTube-real__00000__5e10c2a6,real,train,nan,0.9748919606208801
YouTube-real__00000__5e10c2a6,real,train,nan,0.1530165672302246
YouTube-real__00000__5e10c2a6,real,train,nan,0.41992104053497314
YouTube-real__00000__5e10c2a6,real,train,nan,0.5065712928771973
YouTube-real__00000__5e10c2a6,real,train,nan,0.1365974247455597
YouTube-real__00000__5e10c2a6,real,train,nan,0.17681321501731873
YouTube-real__00000__5e10c2a6,real,train,nan,0.11302772164344788
YouTube-real__00000__5e10c2a6,real,train,nan,0.29625704884529114
YouTube-real__00000__5e10c2a6,real,train,nan,0.9601513147354126
YouTube-real__00000__5e10c2a6,real,train,nan,0.15936966240406036
YouTube-real__00000__5e10c2a6,real,train,nan,0.527931809425354
YouTube-real__00000__5e10c2a6,real,train,nan,0.28723663091659546
YouTube-real__00000__5e10c2a6,real,train,nan,0.48643791675567627
YouTube-real__00000__5e10c2a6,real,train,nan,0.41378453373908997
YouTube-real__00000__5e10c2a6,real,train,nan,0.7070334553718567
YouTube-real__00000__5e10c2a6,real,train,nan,0.33014681935310364
YouTube-real__00000__5e10c2a6,real,train,nan,0.3247274160385132
YouTube-real__00000__5e10c2a6,real,train,nan,0.5000198483467102
YouTube-real__00000__5e10c2a6,real,train,nan,0.8616523742675781
YouTube-real__00000__5e10c2a6,real,train,nan,0.9743855595588684
YouTube-real__00000__5e10c2a6,real,train,nan,0.3515070974826813
YouTube-real__00000__5e10c2a6,real,train,nan,0.5097307562828064
YouTube-real__00000__5e10c2a6,real,train,nan,0.6144635081291199
YouTube-real__00000__5e10c2a6,real,train,nan,0.5600346326828003
YouTube-real__00000__5e10c2a6,real,train,nan,0.4335189759731293
YouTube-real__00000__5e10c2a6,real,train,nan,0.9820116758346558
YouTube-real__00000__5e10c2a6,real,train,nan,0.45883798599243164
YouTube-real__00000__5e10c2a6,real,train,nan,0.667028546333313
YouTube-real__00000__5e10c2a6,real,train,nan,0.9863134622573853
YouTube-real__00000__5e10c2a6,real,train,nan,0.9570416808128357
YouTube-real__00000__5e10c2a6,real,train,nan,0.4269212484359741
YouTube-real__00000__5e10c2a6,real,train,nan,0.9012352228164673
YouTube-real__00000__5e10c2a6,real,train,nan,0.9575054049491882
YouTube-real__00000__5e10c2a6,real,train,nan,0.7229290008544922
YouTube-real__00000__5e10c2a6,real,train,nan,0.5995575785636902
YouTube-real__00000__5e10c2a6,real,train,nan,0.5753927826881409
YouTube-real__00000__5e10c2a6,real,train,nan,0.4226131737232208
YouTube-real__00000__5e10c2a6,real,train,nan,0.9578033089637756
YouTube-real__00000__5e10c2a6,real,train,nan,0.3782365620136261
YouTube-real__00000__5e10c2a6,real,train,nan,0.5284382700920105
YouTube-real__00000__5e10c2a6,real,train,nan,0.6991422772407532
YouTube-real__00000__5e10c2a6,real,train,nan,0.9930416345596313
YouTube-real__00000__5e10c2a6,real,train,nan,0.9690176248550415
YouTube-real__00000__5e10c2a6,real,train,nan,0.994850218296051
YouTube-real__00000__5e10c2a6,real,train,nan,0.9689496755599976
YouTube-real__00000__5e10c2a6,real,train,nan,0.9863633513450623
YouTube-real__00000__5e10c2a6,real,train,nan,0.9731764793395996
YouTube-real__00000__5e10c2a6,real,train,nan,0.9938752055168152
YouTube-real__00000__5e10c2a6,real,train,nan,0.9872887134552002
YouTube-real__00000__5e10c2a6,real,train,nan,0.981842041015625
YouTube-real__00000__5e10c2a6,real,train,nan,0.8538625836372375
YouTube-real__00000__5e10c2a6,real,train,nan,0.9468620419502258
YouTube-real__00000__5e10c2a6,real,train,nan,0.7451440095901489
YouTube-real__00000__5e10c2a6,real,train,nan,0.7951272130012512
YouTube-real__00000__5e10c2a6,real,train,nan,0.8699495792388916
YouTube-real__00000__5e10c2a6,real,train,nan,0.990496039390564
YouTube-real__00000__5e10c2a6,real,train,nan,0.8952575325965881
YouTube-real__00000__5e10c2a6,real,train,nan,0.9249496459960938
YouTube-real__00000__5e10c2a6,real,train,nan,0.8622172474861145
YouTube-real__00000__5e10c2a6,real,train,nan,0.9871980547904968
YouTube-real__00000__5e10c2a6,real,train,nan,0.738273561000824
YouTube-real__00000__5e10c2a6,real,train,nan,0.9470633864402771
YouTube-real__00000__5e10c2a6,real,train,nan,0.9043761491775513
YouTube-real__00000__5e10c2a6,real,train,nan,0.9821064472198486
YouTube-real__00000__5e10c2a6,real,train,nan,0.9145800471305847
YouTube-real__00223__600bf6c4,real,train,nan,0.54529869556427
YouTube-real__00223__600bf6c4,real,train,nan,0.6476168036460876
YouTube-real__00223__600bf6c4,real,train,nan,0.8357347249984741
YouTube-real__00223__600bf6c4,real,train,nan,0.7119662165641785
YouTube-real__00223__600bf6c4,real,train,nan,0.5026596188545227
YouTube-real__00223__600bf6c4,real,train,nan,0.8189085125923157
YouTube-real__00223__600bf6c4,real,train,nan,0.8345591425895691
YouTube-real__00223__600bf6c4,real,train,nan,0.8869191408157349
YouTube-real__00223__600bf6c4,real,train,nan,0.8450061678886414
YouTube-real__00223__600bf6c4,real,train,nan,0.9296349883079529
YouTube-real__00223__600bf6c4,real,train,nan,0.7716813087463379
YouTube-real__00223__600bf6c4,real,train,nan,0.6856353282928467
YouTube-real__00223__600bf6c4,real,train,nan,0.6181264519691467
YouTube-real__00223__600bf6c4,real,train,nan,0.6290420889854431
YouTube-real__00223__600bf6c4,real,train,nan,0.774246096611023
YouTube-real__00223__600bf6c4,real,train,nan,0.8383735418319702
YouTube-real__00223__600bf6c4,real,train,nan,0.5283886790275574
YouTube-real__00223__600bf6c4,real,train,nan,0.7240955233573914
YouTube-real__00223__600bf6c4,real,train,nan,0.5449296832084656
YouTube-real__00223__600bf6c4,real,train,nan,0.7844754457473755
YouTube-real__00223__600bf6c4,real,train,nan,0.8686750531196594
YouTube-real__00223__600bf6c4,real,train,nan,0.5139877200126648
YouTube-real__00223__600bf6c4,real,train,nan,0.6088418364524841
YouTube-real__00223__600bf6c4,real,train,nan,0.6781006455421448
YouTube-real__00223__600bf6c4,real,train,nan,0.6522961258888245
YouTube-real__00223__600bf6c4,real,train,nan,0.7883928418159485
YouTube-real__00223__600bf6c4,real,train,nan,0.9150153398513794
YouTube-real__00223__600bf6c4,real,train,nan,0.7236666679382324
YouTube-real__00223__600bf6c4,real,train,nan,0.7838168144226074
YouTube-real__00223__600bf6c4,real,train,nan,0.903136670589447
YouTube-real__00223__600bf6c4,real,train,nan,0.7447903156280518
YouTube-real__00223__600bf6c4,real,train,nan,0.6722700595855713
YouTube-real__00223__600bf6c4,real,train,nan,0.770390510559082
YouTube-real__00223__600bf6c4,real,train,nan,0.7449095249176025
YouTube-real__00223__600bf6c4,real,train,nan,0.8671560883522034
YouTube-real__00223__600bf6c4,real,train,nan,0.6880006194114685
YouTube-real__00223__600bf6c4,real,train,nan,0.8998739719390869
YouTube-real__00223__600bf6c4,real,train,nan,0.8265420794487
YouTube-real__00223__600bf6c4,real,train,nan,0.8493838310241699
YouTube-real__00223__600bf6c4,real,train,nan,0.7574442028999329
YouTube-real__00223__600bf6c4,real,train,nan,0.6147347092628479
YouTube-real__00223__600bf6c4,real,train,nan,0.7184065580368042
YouTube-real__00223__600bf6c4,real,train,nan,0.9661321043968201
YouTube-real__00223__600bf6c4,real,train,nan,0.8316105008125305
YouTube-real__00223__600bf6c4,real,train,nan,0.9573724865913391
YouTube-real__00223__600bf6c4,real,train,nan,0.5568199753761292
YouTube-real__00223__600bf6c4,real,train,nan,0.8964024186134338
YouTube-real__00223__600bf6c4,real,train,nan,0.7825509905815125
YouTube-real__00223__600bf6c4,real,train,nan,0.862786054611206
YouTube-real__00223__600bf6c4,real,train,nan,0.867102324962616
YouTube-real__00223__600bf6c4,real,train,nan,0.9863694906234741
YouTube-real__00223__600bf6c4,real,train,nan,0.8422626256942749
YouTube-real__00223__600bf6c4,real,train,nan,0.7651485800743103
YouTube-real__00223__600bf6c4,real,train,nan,0.9185077548027039
YouTube-real__00223__600bf6c4,real,train,nan,0.6988424062728882
YouTube-real__00223__600bf6c4,real,train,nan,0.7674642205238342
YouTube-real__00223__600bf6c4,real,train,nan,0.6682616472244263
YouTube-real__00223__600bf6c4,real,train,nan,0.6878352761268616
YouTube-real__00223__600bf6c4,real,train,nan,0.8031572699546814
YouTube-real__00223__600bf6c4,real,train,nan,0.6932374835014343
YouTube-real__00223__600bf6c4,real,train,nan,0.5189463496208191
YouTube-real__00223__600bf6c4,real,train,nan,0.7843421101570129
YouTube-real__00223__600bf6c4,real,train,nan,0.8863762617111206
YouTube-real__00223__600bf6c4,real,train,nan,0.8288483023643494
YouTube-real__00223__600bf6c4,real,train,nan,0.8615083694458008
YouTube-real__00223__600bf6c4,real,train,nan,0.8516059517860413
YouTube-real__00223__600bf6c4,real,train,nan,0.8723428845405579
YouTube-real__00223__600bf6c4,real,train,nan,0.5922417640686035
YouTube-real__00223__600bf6c4,real,train,nan,0.8735849261283875
YouTube-real__00223__600bf6c4,real,train,nan,0.908793568611145
YouTube-real__00223__600bf6c4,real,train,nan,0.45264899730682373
YouTube-real__00223__600bf6c4,real,train,nan,0.8826017379760742
YouTube-real__00223__600bf6c4,real,train,nan,0.7646849751472473
YouTube-real__00223__600bf6c4,real,train,nan,0.7224846482276917
YouTube-real__00223__600bf6c4,real,train,nan,0.8336933851242065
YouTube-real__00223__600bf6c4,real,train,nan,0.6750277280807495
YouTube-real__00223__600bf6c4,real,train,nan,0.9516705870628357
YouTube-real__00223__600bf6c4,real,train,nan,0.827857494354248
YouTube-real__00223__600bf6c4,real,train,nan,0.8006718158721924
YouTube-real__00223__600bf6c4,real,train,nan,0.7141016721725464
YouTube-real__00275__c58c1091,real,train,nan,0.929714560508728
YouTube-real__00275__c58c1091,real,train,nan,0.721362829208374
YouTube-real__00275__c58c1091,real,train,nan,0.8592281341552734
YouTube-real__00275__c58c1091,real,train,nan,0.7155922651290894
YouTube-real__00275__c58c1091,real,train,nan,0.6834093928337097
YouTube-real__00275__c58c1091,real,train,nan,0.8067830801010132
YouTube-real__00275__c58c1091,real,train,nan,0.6696641445159912
YouTube-real__00275__c58c1091,real,train,nan,0.6926893591880798
YouTube-real__00275__c58c1091,real,train,nan,0.8223764300346375
YouTube-real__00275__c58c1091,real,train,nan,0.7532903552055359
YouTube-real__00275__c58c1091,real,train,nan,0.7516533732414246
YouTube-real__00275__c58c1091,real,train,nan,0.8389859795570374
YouTube-real__00275__c58c1091,real,train,nan,0.7178621292114258
YouTube-real__00275__c58c1091,real,train,nan,0.6659693717956543
YouTube-real__00275__c58c1091,real,train,nan,0.6701378226280212
YouTube-real__00275__c58c1091,real,train,nan,0.6690979599952698
YouTube-real__00275__c58c1091,real,train,nan,0.9481416940689087
YouTube-real__00275__c58c1091,real,train,nan,0.6377339363098145
YouTube-real__00275__c58c1091,real,train,nan,0.62131667137146
YouTube-real__00275__c58c1091,real,train,nan,0.814857542514801
YouTube-real__00275__c58c1091,real,train,nan,0.8853874802589417
YouTube-real__00275__c58c1091,real,train,nan,0.8280713558197021
YouTube-real__00275__c58c1091,real,train,nan,0.6186167001724243
YouTube-real__00275__c58c1091,real,train,nan,0.6387675404548645
YouTube-real__00275__c58c1091,real,train,nan,0.4892282783985138
YouTube-real__00275__c58c1091,real,train,nan,0.8881393671035767
YouTube-real__00275__c58c1091,real,train,nan,0.40114325284957886
YouTube-real__00275__c58c1091,real,train,nan,0.7909329533576965
YouTube-real__00275__c58c1091,real,train,nan,0.4822038412094116
YouTube-real__00275__c58c1091,real,train,nan,0.5001496076583862
YouTube-real__00275__c58c1091,real,train,nan,0.5084920525550842
YouTube-real__00275__c58c1091,real,train,nan,0.3606676161289215
YouTube-real__00275__c58c1091,real,train,nan,0.8390129208564758
YouTube-real__00275__c58c1091,real,train,nan,0.7363600730895996
YouTube-real__00275__c58c1091,real,train,nan,0.6797312498092651
YouTube-real__00275__c58c1091,real,train,nan,0.48076263070106506
YouTube-real__00275__c58c1091,real,train,nan,0.676741898059845
YouTube-real__00275__c58c1091,real,train,nan,0.7351014018058777
YouTube-real__00275__c58c1091,real,train,nan,0.8270504474639893
YouTube-real__00275__c58c1091,real,train,nan,0.9267442226409912
YouTube-real__00275__c58c1091,real,train,nan,0.7778388857841492
YouTube-real__00275__c58c1091,real,train,nan,0.9224896430969238
YouTube-real__00275__c58c1091,real,train,nan,0.6440600752830505
YouTube-real__00275__c58c1091,real,train,nan,0.6830599904060364
YouTube-real__00275__c58c1091,real,train,nan,0.5404869318008423
YouTube-real__00275__c58c1091,real,train,nan,0.8280661106109619
YouTube-real__00275__c58c1091,real,train,nan,0.9550213813781738
YouTube-real__00275__c58c1091,real,train,nan,0.6261531710624695
YouTube-real__00275__c58c1091,real,train,nan,0.653692364692688
YouTube-real__00275__c58c1091,real,train,nan,0.8689525127410889
YouTube-real__00275__c58c1091,real,train,nan,0.8760857582092285
YouTube-real__00275__c58c1091,real,train,nan,0.9318837523460388
YouTube-real__00275__c58c1091,real,train,nan,0.8827757239341736
YouTube-real__00275__c58c1091,real,train,nan,0.7881419658660889
YouTube-real__00275__c58c1091,real,train,nan,0.9444531202316284
YouTube-real__00275__c58c1091,real,train,nan,0.8232690691947937
YouTube-real__00275__c58c1091,real,train,nan,0.8526617288589478
YouTube-real__00275__c58c1091,real,train,nan,0.973013699054718
YouTube-real__00275__c58c1091,real,train,nan,0.8180349469184875
YouTube-real__00275__c58c1091,real,train,nan,0.9439238905906677
YouTube-real__00275__c58c1091,real,train,nan,0.9341738224029541
YouTube-real__00275__c58c1091,real,train,nan,0.9636893272399902
YouTube-real__00275__c58c1091,real,train,nan,0.9428439736366272
YouTube-real__00275__c58c1091,real,train,nan,0.9277414083480835
YouTube-real__00275__c58c1091,real,train,nan,0.9660819172859192
YouTube-real__00275__c58c1091,real,train,nan,0.9624195694923401
YouTube-real__00275__c58c1091,real,train,nan,0.9729791879653931
YouTube-real__00275__c58c1091,real,train,nan,0.9903173446655273
YouTube-real__00275__c58c1091,real,train,nan,0.9157972931861877
YouTube-real__00275__c58c1091,real,train,nan,0.9928661584854126
YouTube-real__00275__c58c1091,real,train,nan,0.8594954609870911
YouTube-real__00275__c58c1091,real,train,nan,0.9803276658058167
YouTube-real__00275__c58c1091,real,train,nan,0.9700652360916138
YouTube-real__00275__c58c1091,real,train,nan,0.8081795573234558
YouTube-real__00275__c58c1091,real,train,nan,0.7700366377830505
YouTube-real__00275__c58c1091,real,train,nan,0.9786055684089661
YouTube-real__00275__c58c1091,real,train,nan,0.8864759802818298
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9875829815864563
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.8048182129859924
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9504209160804749
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9740678668022156
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9709562063217163
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9909912347793579
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9587990045547485
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9353200793266296
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9428306818008423
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9723997712135315
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9831479787826538
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9968253374099731
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9862149357795715
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9865267872810364
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9962728023529053
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9959244728088379
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9971707463264465
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9975040555000305
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9909632802009583
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9504650831222534
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9820338487625122
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9886308908462524
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9571568965911865
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9962977766990662
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9783928394317627
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9904464483261108
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.947746217250824
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9876811504364014
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9732441306114197
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9607342481613159
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.8654019832611084
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9856945872306824
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9862990975379944
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9895514845848083
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9546845555305481
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.980504035949707
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9891372323036194
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9906560778617859
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9969991445541382
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9774842858314514
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9916907548904419
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9089663624763489
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9648528099060059
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9903461337089539
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9877417087554932
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9962538480758667
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9886562824249268
Celeb-synthesis__FaceSwap__InSwapper__id29_id35_0005__15e7127b,fake,val,FaceSwap,0.9434810280799866
